EVENT;DATETIME;SERVER_HOST;SERVER_ADDR;METHOD;FILE;ACTION_NAME;ACTION_ADD;COUNTRY;IP_ADDR;USER_AGENT;BROWSER_NAME;BROWSER_VERSION;PLATFORM;LANGUAGE;DOCUMENT_ROOT
"PAGE VISIT";"2020-02-06 17:35:15 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:38:09 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:38:35 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:41:38 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:42:21 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:48:33 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:49:14 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:49:31 Europe/Budapest";localhost;::1;GET;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:53:15 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:55:16 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:56:27 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:58:09 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 17:58:24 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 18:03:32 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 18:16:47 Europe/Budapest";localhost;::1;GET;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-06 18:16:51 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.78 Safari/537.36";"Google Chrome";80.0.3987.78;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-13 14:32:24 Europe/Budapest";localhost;::1;GET;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36";"Google Chrome";80.0.3987.87;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-13 14:32:29 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36";"Google Chrome";80.0.3987.87;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-13 16:18:44 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36";"Google Chrome";80.0.3987.87;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-13 16:35:55 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36";"Google Chrome";80.0.3987.87;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
"PAGE VISIT";"2020-02-13 16:42:57 Europe/Budapest";localhost;::1;POST;/domains/go_extension_tool/main.php;"page request";"QUERY (1)";;::1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36";"Google Chrome";80.0.3987.87;mac;"hu,en;q=0.9,en-US;q=0.8";"/Users/Zoli/Google Drive/Sites/domains/go_extension_tool/main.php"
